frame,camera,player_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence,class
40,tacticam,player_10,344,467,388,524,366.69324,495.73627,0.9135680794715881,player
40,tacticam,player_10,352,386,400,448,376.84583,417.44373,0.8684207201004028,player
40,tacticam,player_10,349,371,401,439,375.52682,405.296,0.7202599048614502,player
45,tacticam,player_10,365,397,401,447,383.3887,422.80215,0.8774798512458801,player
45,tacticam,player_10,349,370,377,428,363.24362,399.5916,0.8689926266670227,player
50,tacticam,player_10,376,397,405,452,390.70056,424.6279,0.8802438974380493,player
50,tacticam,player_10,359,370,383,427,371.22382,399.30084,0.8798704147338867,player
55,tacticam,player_10,386,401,426,453,406.6966,427.928,0.9025790691375732,player
55,tacticam,player_10,370,372,395,423,382.5979,398.0694,0.8256289958953857,player
60,tacticam,player_10,405,395,438,446,422.08435,420.63367,0.9241851568222046,player
60,tacticam,player_10,405,446,435,499,420.23218,472.63275,0.9100291728973389,player
60,tacticam,player_10,382,373,407,425,394.94403,399.58292,0.8918757438659668,player
65,tacticam,player_10,384,375,424,432,404.86514,403.99503,0.9076820015907288,player
65,tacticam,player_10,432,384,465,435,448.83078,409.67294,0.8962411284446716,player
65,tacticam,player_10,414,441,447,491,430.74713,466.40448,0.8931657075881958,player
70,tacticam,player_10,427,432,465,480,446.5586,456.80063,0.9373569488525391,player
70,tacticam,player_10,400,378,429,428,414.85263,403.10706,0.917356014251709,player
70,tacticam,player_10,451,376,480,424,465.92496,400.47784,0.8714921474456787,player
75,tacticam,player_10,432,428,459,481,445.90448,454.8235,0.8910218477249146,player
75,tacticam,player_10,406,373,429,423,418.10614,398.60266,0.8883777260780334,player
75,tacticam,player_10,464,368,493,414,478.80185,391.2214,0.7225170731544495,player
80,tacticam,player_10,426,423,460,470,443.6478,446.88654,0.9103107452392578,player
80,tacticam,player_10,403,364,433,415,418.46512,389.8017,0.8946042060852051,player
80,tacticam,player_10,467,356,496,400,481.99905,378.25168,0.8706679344177246,player
85,tacticam,player_10,422,413,453,463,438.12708,438.34473,0.9218461513519287,player
85,tacticam,player_10,416,350,436,401,426.5271,376.27908,0.8904643654823303,player
85,tacticam,player_10,465,345,490,391,477.75443,368.43262,0.8878467679023743,player
90,tacticam,player_10,460,332,487,377,473.74576,354.87122,0.8997173309326172,player
90,tacticam,player_10,419,341,443,391,431.4756,366.6271,0.5215315818786621,player
95,tacticam,player_10,458,321,489,361,473.97992,341.64975,0.9055485725402832,player
95,tacticam,player_10,426,337,454,378,440.40765,357.94635,0.9032753705978394,player
100,tacticam,player_10,418,394,444,444,431.35162,419.5338,0.8891847729682922,player
105,tacticam,player_10,411,385,439,432,425.5436,408.801,0.9185367226600647,player
110,tacticam,player_10,396,384,429,430,413.34338,407.77386,0.919406533241272,player
115,tacticam,player_10,380,377,415,427,398.1799,402.28326,0.9219202995300293,player
120,tacticam,player_10,364,376,384,426,374.687,401.77466,0.9084832072257996,player
125,tacticam,player_10,339,375,381,423,360.2641,399.581,0.9206269383430481,player
130,tacticam,player_10,338,374,360,422,349.27853,398.5686,0.913001537322998,player
135,tacticam,player_10,321,376,360,423,341.03677,400.18274,0.9186492562294006,player
135,tacticam,player_10,255,415,286,460,270.75055,437.71167,0.9148939847946167,player
140,tacticam,player_10,241,403,265,450,253.54056,427.0373,0.8946567177772522,player
145,tacticam,player_10,234,396,262,439,248.29959,417.74567,0.9139968156814575,player
145,tacticam,player_10,238,321,278,359,258.64325,340.54346,0.6579576730728149,player
150,tacticam,player_10,225,396,263,433,244.55269,414.98218,0.9132876396179199,player
150,tacticam,player_10,253,325,279,362,266.5264,343.74765,0.6803330183029175,player
155,tacticam,player_10,212,401,263,430,237.73471,416.01312,0.8898888230323792,player
155,tacticam,player_10,254,333,284,366,269.90906,349.71457,0.7550187110900879,player
160,tacticam,player_10,322,364,346,410,334.40942,387.1063,0.7978166341781616,player
160,tacticam,player_10,246,337,289,371,268.04013,354.2958,0.7870942950248718,player
0,tacticam,unmatched_t_1,1716,320,1748,383,1732.6948,352.30566,0.9225878715515137,player
5,tacticam,unmatched_t_1,1715,323,1743,383,1729.7384,353.586,0.7252072095870972,player
10,tacticam,unmatched_t_1,1704,322,1744,386,1724.5587,354.28052,0.9169976115226746,player
15,tacticam,unmatched_t_1,1712,326,1735,387,1723.8212,357.29596,0.8918436169624329,player
20,tacticam,unmatched_t_1,1700,327,1747,389,1724.0024,358.65656,0.9220081567764282,player
25,tacticam,unmatched_t_1,1709,334,1730,395,1719.9174,364.98877,0.89653480052948,player
30,tacticam,unmatched_t_1,1692,339,1732,399,1712.7023,369.59692,0.9223436713218689,player
35,tacticam,unmatched_t_1,1693,345,1720,405,1707.312,375.2643,0.9111611843109131,player
40,tacticam,unmatched_t_1,1688,351,1721,409,1705.0645,380.73108,0.8975818753242493,player
45,tacticam,unmatched_t_1,1689,353,1722,413,1705.5516,383.62363,0.9075170755386353,player
50,tacticam,unmatched_t_1,1699,361,1720,416,1709.9424,389.31363,0.8936671614646912,player
55,tacticam,unmatched_t_1,1701,363,1738,421,1719.8566,392.54782,0.9354152083396912,player
60,tacticam,unmatched_t_1,1725,370,1744,425,1735.2012,398.0007,0.8910423517227173,player
65,tacticam,unmatched_t_1,1728,375,1762,430,1745.358,402.9796,0.9260478615760803,player
70,tacticam,unmatched_t_1,1741,380,1761,434,1751.8685,407.27737,0.926131546497345,player
75,tacticam,unmatched_t_1,1740,384,1771,437,1756.1184,411.03122,0.918728232383728,player
80,tacticam,unmatched_t_1,1749,386,1772,439,1760.9008,412.84708,0.901012659072876,player
85,tacticam,unmatched_t_1,1761,388,1785,440,1773.6877,414.7457,0.9123883247375488,player
90,tacticam,unmatched_t_1,1771,388,1798,441,1785.4427,414.96698,0.9175648093223572,player
95,tacticam,unmatched_t_1,1792,391,1816,443,1804.426,417.39294,0.9097007513046265,player
100,tacticam,unmatched_t_1,1800,390,1828,444,1814.662,417.41693,0.9200950860977173,player
105,tacticam,unmatched_t_1,1808,388,1840,442,1824.7982,415.86896,0.9100033044815063,player
0,tacticam,player_03,1133,480,1175,543,1154.6743,511.88617,0.9221757054328918,player
5,tacticam,player_03,1128,481,1156,543,1142.4319,512.46484,0.9131002426147461,player
10,tacticam,player_03,1116,480,1153,544,1134.798,512.4477,0.9284600615501404,player
15,tacticam,player_03,1112,480,1145,542,1129.435,511.60114,0.9164971113204956,player
20,tacticam,player_03,1113,483,1136,542,1125.0295,512.94226,0.8766065239906311,player
25,tacticam,player_03,1104,480,1137,541,1121.2588,510.82285,0.9223859906196594,player
30,tacticam,player_03,1103,480,1134,540,1118.8835,510.50226,0.9128535389900208,player
35,tacticam,player_03,1102,481,1125,538,1114.3691,510.28906,0.8967496752738953,player
40,tacticam,player_03,1101,479,1136,535,1118.8269,507.7677,0.9220877885818481,player
45,tacticam,player_03,1099,480,1132,534,1115.8242,507.46533,0.9212424159049988,player
50,tacticam,player_03,1102,482,1126,534,1114.2266,508.26462,0.9078788161277771,player
55,tacticam,player_03,1102,480,1133,529,1117.5597,505.47784,0.9181885123252869,player
60,tacticam,player_03,1101,483,1141,529,1121.5996,506.4279,0.9236109852790833,player
65,tacticam,player_03,1102,480,1138,526,1120.3899,503.52744,0.9256002902984619,player
70,tacticam,player_03,1094,474,1127,524,1110.6105,499.87115,0.9200100898742676,player
75,tacticam,player_03,1080,473,1104,523,1092.6162,498.5052,0.9069440960884094,player
80,tacticam,player_03,1067,469,1092,518,1079.7369,493.85568,0.8348574638366699,player
85,tacticam,player_03,1047,464,1083,510,1065.3512,487.61288,0.9188634753227234,player
90,tacticam,player_03,1035,460,1065,510,1050.6388,485.2337,0.9107730984687805,player
95,tacticam,player_03,1024,457,1042,510,1033.3508,483.94043,0.8862231373786926,player
100,tacticam,player_03,1005,451,1035,502,1020.7207,477.04285,0.9089123010635376,player
105,tacticam,player_03,981,443,1015,492,998.0268,467.9197,0.9138727784156799,player
110,tacticam,player_03,957,440,984,491,970.9608,466.31403,0.9124699234962463,player
115,tacticam,player_03,930,434,951,483,941.13885,459.11734,0.8586269021034241,player
120,tacticam,player_03,894,431,931,479,912.8022,455.37323,0.9174084067344666,player
125,tacticam,player_03,872,427,901,475,886.83594,451.10925,0.9109582304954529,player
130,tacticam,player_03,854,425,880,475,867.0972,450.17053,0.8898811340332031,player
135,tacticam,player_03,835,420,865,468,850.4292,444.65176,0.9192321300506592,player
140,tacticam,player_03,823,418,849,466,836.0758,442.36002,0.9094520807266235,player
145,tacticam,player_03,815,415,837,464,826.3783,439.82867,0.9035966992378235,player
150,tacticam,player_03,803,411,833,459,818.39484,435.38745,0.9178246259689331,player
155,tacticam,player_03,801,410,819,454,810.2438,432.43665,0.9039660692214966,player
160,tacticam,player_03,794,409,817,454,805.81775,431.935,0.9283284544944763,player
165,tacticam,player_03,793,404,817,451,805.24786,428.2945,0.9017810225486755,player
170,tacticam,player_03,791,406,815,454,803.62976,430.42722,0.9075279235839844,player
175,tacticam,player_03,786,400,807,448,796.87866,424.4522,0.8927790522575378,player
180,tacticam,player_03,780,401,804,447,792.6482,424.75885,0.8850597739219666,player
185,tacticam,player_03,785,403,807,449,796.4059,426.36658,0.8837404251098633,player
190,tacticam,player_03,792,400,810,448,801.7849,424.5585,0.885057270526886,player
195,tacticam,player_03,799,397,815,447,807.19556,422.6076,0.8919520974159241,player
0,tacticam,player_17,928,197,967,247,948.09357,222.60239,0.919962465763092,player
0,tacticam,player_17,936,268,959,326,948.1049,297.56586,0.9076815843582153,player
5,tacticam,player_17,932,266,967,327,949.9019,296.81427,0.9260027408599854,player
5,tacticam,player_17,924,198,956,247,940.5653,222.80411,0.8640901446342468,player
5,tacticam,player_17,874,146,905,188,889.99365,167.11258,0.8086562156677246,player
5,tacticam,player_17,899,157,929,205,914.4939,181.49602,0.7695335149765015,player
10,tacticam,player_17,855,148,891,188,873.4717,168.54053,0.9083311557769775,player
10,tacticam,player_17,893,156,921,205,907.1748,180.7446,0.8641539216041565,player
15,tacticam,player_17,839,148,868,191,853.8298,169.85442,0.9231372475624084,player
15,tacticam,player_17,886,155,924,204,905.6153,180.08519,0.9167045950889587,player
15,tacticam,player_17,916,198,951,246,934.01697,222.91599,0.91590416431427,player
20,tacticam,player_17,890,158,920,205,905.2884,182.02335,0.8873736262321472,player
20,tacticam,player_17,920,205,945,250,932.76965,227.92589,0.8646249175071716,player
25,tacticam,player_17,921,209,952,255,936.88904,232.32632,0.8857510685920715,player
25,tacticam,player_17,890,165,919,213,905.207,189.59244,0.8555258512496948,player
30,tacticam,player_17,922,217,957,260,940.12445,238.82709,0.9153216481208801,player
30,tacticam,player_17,973,163,1005,208,989.39484,186.12479,0.8938771486282349,player
35,tacticam,player_17,927,226,952,269,939.76416,247.9259,0.8763651251792908,player
35,tacticam,player_17,970,176,992,218,981.5337,197.1941,0.8717937469482422,player
40,tacticam,player_17,963,179,995,222,979.72955,201.37119,0.9208436012268066,player
40,tacticam,player_17,929,233,960,276,944.9196,254.94312,0.8936643004417419,player
40,tacticam,player_17,897,190,921,231,909.10443,210.54272,0.8833820223808289,player
45,tacticam,player_17,958,185,993,227,976.0896,206.54114,0.9121647477149963,player
45,tacticam,player_17,895,193,927,237,911.86365,215.61969,0.909603476524353,player
45,tacticam,player_17,930,238,964,279,947.1427,259.0378,0.9072786569595337,player
50,tacticam,player_17,936,243,965,287,951.2133,265.42712,0.9220114946365356,player
50,tacticam,player_17,901,196,936,240,918.87946,218.57845,0.9216545224189758,player
50,tacticam,player_17,959,190,985,233,972.6764,211.90038,0.896900475025177,player
55,tacticam,player_17,912,201,935,245,923.63617,223.72398,0.8879376649856567,player
55,tacticam,player_17,965,195,985,239,975.13947,217.48523,0.8839640021324158,player
55,tacticam,player_17,948,249,974,294,961.15796,272.0887,0.8131080269813538,player
60,tacticam,player_17,962,199,997,240,980.0982,220.22552,0.9134436845779419,player
60,tacticam,player_17,952,252,989,296,971.4164,274.4036,0.9037299156188965,player
60,tacticam,player_17,920,205,945,251,932.77313,228.3696,0.8827642202377319,player
65,tacticam,player_17,970,204,999,246,985.3799,225.61913,0.8856452703475952,player
65,tacticam,player_17,964,256,988,300,976.709,278.30176,0.8825173377990723,player
65,tacticam,player_17,926,209,958,253,942.47076,231.63611,0.8815394639968872,player
70,tacticam,player_17,932,216,954,258,943.4667,237.30835,0.8599456548690796,player
70,tacticam,player_17,972,210,991,254,982.27515,232.15616,0.8395954370498657,player
70,tacticam,player_17,968,263,997,307,982.7429,285.7616,0.8381984829902649,player
75,tacticam,player_17,967,265,997,311,982.5445,288.49347,0.9077677130699158,player
75,tacticam,player_17,929,221,944,264,936.8172,243.14905,0.8917023539543152,player
75,tacticam,player_17,961,216,986,255,974.0189,236.34741,0.8772086501121521,player
80,tacticam,player_17,951,217,983,255,967.8032,236.17941,0.8843576312065125,player
80,tacticam,player_17,920,223,953,264,936.7628,243.82143,0.873210608959198,player
80,tacticam,player_17,971,269,987,312,979.56665,290.94397,0.8213159441947937,player
85,tacticam,player_17,964,268,995,311,980.246,290.17346,0.9231967926025391,player
85,tacticam,player_17,920,223,940,263,930.79956,243.18115,0.8788298964500427,player
85,tacticam,player_17,945,216,966,257,956.0574,236.98856,0.734605073928833,player
90,tacticam,player_17,973,267,993,311,983.1576,289.63834,0.9049334526062012,player
90,tacticam,player_17,913,223,940,264,927.21094,244.11316,0.8861138224601746,player
90,tacticam,player_17,936,217,961,256,949.14185,237.10394,0.8485459089279175,player
95,tacticam,player_17,912,222,940,263,926.5265,243.1282,0.9000164866447449,player
95,tacticam,player_17,931,215,959,258,945.24896,236.97537,0.8858487010002136,player
95,tacticam,player_17,973,270,999,312,986.11633,291.52542,0.8665698170661926,player
100,tacticam,player_17,974,267,1000,311,987.5275,289.5109,0.8999755382537842,player
100,tacticam,player_17,913,221,930,265,922.2801,243.4932,0.8523524403572083,player
100,tacticam,player_17,923,215,943,258,933.47955,237.22571,0.7996272444725037,player
105,tacticam,player_17,900,212,929,263,915.21277,238.1369,0.899099588394165,player
110,tacticam,player_17,958,265,988,307,973.66907,286.458,0.9213384389877319,player
0,tacticam,player_16,901,573,942,639,922.04425,606.34094,0.918612003326416,player
5,tacticam,player_16,877,574,928,637,903.10913,606.0802,0.9125003814697266,player
10,tacticam,player_16,857,576,896,640,876.7547,608.4699,0.9146288633346558,player
15,tacticam,player_16,846,574,889,639,867.86664,606.8071,0.9089317917823792,player
20,tacticam,player_16,827,569,880,632,854.0103,601.3319,0.9162001013755798,player
25,tacticam,player_16,818,566,851,632,835.1065,599.05994,0.9149819016456604,player
30,tacticam,player_16,812,561,847,623,830.3203,592.5597,0.9173176884651184,player
35,tacticam,player_16,798,554,851,613,824.95294,584.07056,0.927832841873169,player
40,tacticam,player_16,795,550,829,611,812.3722,580.8524,0.9199995398521423,player
45,tacticam,player_16,789,545,822,601,806.057,573.5631,0.9004278182983398,player
50,tacticam,player_16,777,538,828,589,803.2432,564.18066,0.9136443138122559,player
55,tacticam,player_16,782,530,819,589,801.2711,560.32434,0.9261719584465027,player
60,tacticam,player_16,784,526,813,581,799.0351,553.9737,0.9048329591751099,player
65,tacticam,player_16,778,519,826,571,802.62036,545.71497,0.9219757914543152,player
70,tacticam,player_16,769,514,816,569,792.6641,541.9815,0.9137353897094727,player
75,tacticam,player_16,761,511,800,563,780.7029,537.4038,0.9081506729125977,player
80,tacticam,player_16,754,503,801,552,778.4376,528.21985,0.9313439130783081,player
85,tacticam,player_16,747,498,779,552,763.6797,525.3047,0.9247500896453857,player
90,tacticam,player_16,738,495,768,542,753.64233,518.99945,0.9182301163673401,player
95,tacticam,player_16,724,487,767,536,745.8812,511.85605,0.907917857170105,player
100,tacticam,player_16,714,482,744,534,729.26294,508.51584,0.9066399335861206,player
105,tacticam,player_16,697,473,735,522,716.4867,497.81122,0.9182851314544678,player
110,tacticam,player_16,678,469,708,522,693.84357,496.28876,0.9249130487442017,player
115,tacticam,player_16,655,464,688,514,672.30994,489.8171,0.901240348815918,player
120,tacticam,player_16,631,462,663,513,647.4005,488.08548,0.9058636426925659,player
125,tacticam,player_16,612,457,633,513,622.8536,485.14346,0.7869496941566467,player
130,tacticam,player_16,588,457,631,505,610.2396,481.46906,0.9304003715515137,player
135,tacticam,player_16,592,456,610,505,601.1312,481.2387,0.9135066270828247,player
140,tacticam,player_16,577,451,605,504,591.23486,477.75415,0.9189892411231995,player
145,tacticam,player_16,574,451,600,502,587.6245,477.19638,0.9221456050872803,player
150,tacticam,player_16,577,451,601,499,589.26465,475.5204,0.9062755703926086,player
155,tacticam,player_16,577,446,606,500,591.72345,473.50296,0.8951625823974609,player
160,tacticam,player_16,588,445,608,497,598.5996,471.66943,0.8795770406723022,player
165,tacticam,player_16,587,441,613,494,600.3118,468.05457,0.8995681405067444,player
170,tacticam,player_16,590,443,623,495,606.9556,469.84076,0.9191798567771912,player
175,tacticam,player_16,594,443,613,494,604.3071,469.00287,0.879534125328064,player
180,tacticam,player_16,584,443,613,495,599.0008,469.27814,0.9186381697654724,player
185,tacticam,player_16,589,442,612,494,601.2398,468.71265,0.9003811478614807,player
190,tacticam,player_16,587,442,609,494,598.4314,468.56195,0.8997275233268738,player
195,tacticam,player_16,580,442,615,495,598.0501,469.21262,0.9050496220588684,player
200,tacticam,player_16,582,443,603,495,593.00366,469.38913,0.9067520499229431,player
0,tacticam,player_18,1131,344,1168,403,1150.04,373.67743,0.917723536491394,player
5,tacticam,player_18,1134,348,1156,405,1145.5779,377.25668,0.8890818357467651,player
10,tacticam,player_18,1124,348,1165,406,1144.8203,377.30685,0.9280703663825989,player
15,tacticam,player_18,1133,351,1154,408,1143.9316,379.8706,0.8925171494483948,player
20,tacticam,player_18,1132,355,1168,413,1150.5436,384.32867,0.9141014814376831,player
25,tacticam,player_18,1142,361,1168,415,1155.3441,388.4642,0.9156219959259033,player
30,tacticam,player_18,1147,364,1179,418,1163.3416,391.51895,0.9136852025985718,player
35,tacticam,player_18,1153,368,1181,421,1167.6792,394.90366,0.9012545347213745,player
40,tacticam,player_18,1164,373,1193,427,1178.5381,400.5481,0.9015192985534668,player
45,tacticam,player_18,1173,375,1198,428,1186.4565,402.33014,0.9101956486701965,player
50,tacticam,player_18,1186,382,1214,433,1200.5718,407.6683,0.834900975227356,player
55,tacticam,player_18,1202,383,1229,432,1215.9609,408.34088,0.9186401963233948,player
60,tacticam,player_18,1223,388,1247,436,1235.1586,412.53925,0.904918909072876,player
65,tacticam,player_18,1236,388,1265,440,1250.8037,414.06802,0.927903950214386,player
70,tacticam,player_18,1251,393,1268,441,1259.9045,417.06638,0.9006109237670898,player
75,tacticam,player_18,1252,394,1281,440,1266.952,417.5712,0.9229468107223511,player
80,tacticam,player_18,1261,396,1279,442,1270.608,419.87146,0.9061315655708313,player
85,tacticam,player_18,1264,393,1297,441,1281.1509,417.7188,0.9145318269729614,player
90,tacticam,player_18,1277,393,1296,439,1286.9011,416.5542,0.8939462304115295,player
95,tacticam,player_18,1284,393,1306,447,1295.4576,420.284,0.5705560445785522,player
100,tacticam,player_18,1289,391,1310,439,1299.972,415.682,0.8871077299118042,player
105,tacticam,player_18,1287,389,1312,435,1300.1155,412.385,0.899355411529541,player
110,tacticam,player_18,1282,388,1303,436,1292.904,412.16602,0.8915324211120605,player
115,tacticam,player_18,1273,387,1296,433,1284.9418,410.32956,0.9027746319770813,player
120,tacticam,player_18,1261,386,1285,434,1273.5839,410.2718,0.8927000761032104,player
125,tacticam,player_18,1255,389,1276,434,1266.0703,412.06915,0.8917005658149719,player
130,tacticam,player_18,1252,387,1277,436,1264.894,411.82913,0.9099168181419373,player
135,tacticam,player_18,1257,390,1278,436,1267.6915,413.60498,0.8939369916915894,player
140,tacticam,player_18,1256,387,1280,437,1268.3098,412.3896,0.9131852984428406,player
145,tacticam,player_18,1264,390,1280,436,1272.3945,413.22455,0.915060818195343,player
150,tacticam,player_18,1268,390,1293,438,1280.5214,414.87616,0.908778965473175,player
155,tacticam,player_18,1281,391,1297,440,1289.4519,415.75287,0.8898623585700989,player
160,tacticam,player_18,1283,394,1312,442,1298.3624,418.27826,0.9221013784408569,player
165,tacticam,player_18,1297,393,1317,442,1307.4038,418.1626,0.8967416286468506,player
170,tacticam,player_18,1302,395,1324,445,1313.1873,420.6524,0.9021224975585938,player
175,tacticam,player_18,1302,398,1327,447,1314.8096,422.64203,0.9091880321502686,player
180,tacticam,player_18,1304,397,1320,447,1312.526,422.7094,0.8805882930755615,player
185,tacticam,player_18,1301,398,1326,446,1314.0237,422.69794,0.9079240560531616,player
190,tacticam,player_18,1308,399,1327,446,1317.5936,423.08716,0.9066343307495117,player
195,tacticam,player_18,1307,398,1325,447,1316.6672,423.0282,0.8900192975997925,player
200,tacticam,player_18,1306,399,1329,449,1318.0946,424.86917,0.8908171057701111,player
0,tacticam,player_01,1659,461,1695,524,1677.4625,492.74323,0.9137445688247681,player
5,tacticam,player_01,1664,462,1694,523,1679.295,492.79816,0.9104804396629333,player
10,tacticam,player_01,1663,461,1703,524,1683.223,492.8672,0.9226969480514526,player
15,tacticam,player_01,1671,463,1699,526,1685.6262,495.1378,0.9178074598312378,player
20,tacticam,player_01,1671,464,1711,527,1691.3309,496.35736,0.9158501029014587,player
25,tacticam,player_01,1672,468,1703,529,1687.7267,499.19788,0.9119930863380432,player
30,tacticam,player_01,1664,472,1699,531,1682.0247,501.67548,0.901995062828064,player
35,tacticam,player_01,1659,473,1691,533,1675.1289,503.34766,0.9173952341079712,player
40,tacticam,player_01,1657,479,1686,535,1671.9481,507.3463,0.9025861024856567,player
45,tacticam,player_01,1652,480,1690,538,1671.7051,509.1101,0.9272290468215942,player
50,tacticam,player_01,1655,484,1680,541,1668.2552,513.1269,0.9119321703910828,player
55,tacticam,player_01,1653,484,1695,541,1674.4634,512.8578,0.9241657257080078,player
60,tacticam,player_01,1667,488,1691,544,1679.539,516.4191,0.7092527747154236,player
65,tacticam,player_01,1665,491,1705,542,1685.7177,516.9073,0.916446328163147,player
70,tacticam,player_01,1667,487,1694,548,1680.9357,517.88763,0.8886409401893616,player
75,tacticam,player_01,1657,492,1682,547,1669.9369,519.74634,0.8948585391044617,player
80,tacticam,player_01,1658,491,1686,546,1672.5308,519.09143,0.9194726347923279,player
85,tacticam,player_01,1661,492,1688,545,1675.0021,518.8231,0.9059394598007202,player
90,tacticam,player_01,1661,489,1694,544,1678.0382,516.9605,0.9227278232574463,player
95,tacticam,player_01,1670,490,1693,543,1681.8955,517.3801,0.8359183669090271,player
100,tacticam,player_01,1662,487,1700,542,1681.4019,515.33875,0.915402352809906,player
105,tacticam,player_01,1664,485,1686,539,1675.3074,512.37305,0.8931509852409363,player
110,tacticam,player_01,1641,482,1684,537,1663.1975,509.7572,0.9202858805656433,player
115,tacticam,player_01,1638,478,1661,533,1649.8887,506.11005,0.8865528106689453,player
120,tacticam,player_01,1616,479,1654,531,1635.7015,505.3503,0.9112818241119385,player
125,tacticam,player_01,1609,475,1633,532,1621.5897,504.02225,0.9013420939445496,player
130,tacticam,player_01,1601,477,1633,529,1617.7599,503.65823,0.9165953397750854,player
135,tacticam,player_01,1600,473,1623,529,1611.8047,501.45483,0.8888380527496338,player
140,tacticam,player_01,1594,476,1626,528,1610.491,502.15173,0.8963967561721802,player
145,tacticam,player_01,1594,471,1619,528,1607.0574,500.0,0.9073647260665894,player
150,tacticam,player_01,1592,475,1626,530,1609.2382,502.86172,0.8976835608482361,player
155,tacticam,player_01,1606,472,1626,529,1616.699,500.53583,0.9054338932037354,player
160,tacticam,player_01,1604,475,1641,529,1623.3787,502.31964,0.927387535572052,player
165,tacticam,player_01,1616,481,1654,531,1635.8334,506.5405,0.9124775528907776,player
170,tacticam,player_01,1615,484,1645,532,1630.7666,508.58588,0.8953327536582947,player
175,tacticam,player_01,1598,477,1638,526,1618.043,502.25006,0.9184793829917908,player
180,tacticam,player_01,1583,471,1621,522,1602.3068,497.13104,0.9220787882804871,player
185,tacticam,player_01,1566,470,1593,521,1580.0109,495.76505,0.9108113646507263,player
